"observationDate","stateProvince","decimalLatitude","decimalLongitude","scientificName","vernacularName","dataResourceName","basisOfRecord","recordID"
2010-04-08,"Victoria",-36.99,145.03,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d6a16d5c-462a-4f48-86ed-6108289e1d2b"
2009-10-15,"Victoria",-37.29444,142.9731,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","63daaf87-61d7-4cfe-96d7-266a345efe99"
2006-03-15,"Victoria",-37.95,144.425,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","03e2bc9b-4a16-4b33-9931-889c89c2de38"
2015-01-13,"Victoria",-36.62139,142.4639,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d08e4396-289c-4836-8249-13fbaad17dcc"
2013-04-01,"Western Australia",-30.550556,120.010002,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","8ccb49b8-8a72-48c0-bd6d-b672366d523d"
2007-04-21,"Victoria",-37.63194,144.8494,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","f737429e-cf0b-4f30-a493-1851144f2651"
2008-08-29,"Victoria",-38.03222,144.14,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","870b2453-2739-40b5-a0ba-3dc7f334f47b"
2017-09-07,"Victoria",-37.295,142.97444,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d527b0e0-22ff-4392-9c20-671f118d0b0b"
2018-11-16,"Western Australia",-32.07365,122.59306,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","82818cd9-46b1-4627-b9f1-c576ff5a4cfd"
2006-07-09,"South Australia",-34.89,138.6367,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","82e93065-6094-4ae9-9ec5-1f057e00bdbb"
2017-06-12,"South Australia",-35.61889,138.37389,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","4e788421-2d59-4e01-9230-667ada882585"
2008-03-04,"South Australia",-34.93361,138.5103,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","8f42e8fe-c335-412b-8481-0feca37c7f96"
2004-05-12,"South Australia",-35.14584,138.485,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b80ff2be-6b75-4be2-ad21-9f3758ec9855"
2007-02-03,"Victoria",-36.99111,141.73193,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","968de6ce-65b5-4226-876b-b9e5821ba72a"
2015-01-12,"Victoria",-38.1275,144.3567,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","3ac9df63-f0d7-4420-bf4a-4b40b106c5f5"
2013-04-22,"Western Australia",-34.58445,118.5933,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ce62ccf5-c4c3-4134-8181-8f06d46ab1b2"
2007-09-16,"Western Australia",-31.28083,118.67361,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","a48cee8b-da5a-46ad-8bf4-191e841e7b51"
2008-12-15,"South Australia",-34.93361,138.5103,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","bba76e0b-e226-4d66-abbb-6bd8d8376a5b"
2006-09-20,"South Australia",-33.19083,138.1997,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","0eaf2a20-f086-4cc2-9d3f-6afb65967288"
2010-09-02,"Western Australia",-32.78,116.94,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","e226da40-57bc-4cb6-9f65-f821077fb3ef"
2014-10-15,"Western Australia",-31.99528,122.8003,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b1692b66-40f0-427b-b718-4f3f842bc5cb"
2016-07-03,"Victoria",-38.32111,144.32361,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","7e00226e-d523-48aa-a938-03397950e4f9"
2012-07-29,"Western Australia",-34.825,118.1856,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ef5eb7c3-b522-4102-a40c-d24dbb26883b"
2013-04-01,"Western Australia",-31.75528,122.429169,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","c2dc9c1b-613d-40ad-b926-a3a0c16df50c"
2018-05-14,"Western Australia",-31.86734,123.01307,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","0126de94-b9ee-4da2-947c-72f8e8163d6d"
2008-05-10,"Victoria",-37.72722,144.395,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","072440c9-55fc-431d-8c16-57379f7f2976"
2005-02-21,"South Australia",-35.14222,138.49,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","a67dc459-b553-4aa3-895e-0706d0277ee0"
2010-05-20,"Victoria",-36.99,145.03,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","c69d562b-4cff-46e1-9ed3-2ae469eb9bc9"
2019-01-20,"South Australia",-34.15474,138.47447,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b56a02e8-1abd-4fb5-93fc-4e095d36196f"
2017-12-25,"South Australia",-35.45417,138.75472,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","e5d4d3cf-3fe1-44ef-9c01-9dbb6f625dd0"
2005-05-15,"Western Australia",-31.67472,115.8156,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","79092ec4-e76c-41cc-9d22-73fa6cc9d8ec"
2005-10-25,"South Australia",-34.04445,139.6828,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","1b465d38-cc4e-42a0-9f85-d459daddeb7a"
2017-10-31,"South Australia",-32.64361,138.09389,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b8bcab83-a1a1-499f-a3dc-f70ba99d4919"
2018-01-23,"Western Australia",-33.71424,117.84931,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","73616ce7-3bcd-464e-a4db-2906e19bd04b"
2012-01-24,"South Australia",-32.485554,137.75972,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","40d84919-3619-4747-92fa-bd49d9451a35"
2015-08-19,"South Australia",-32.65833,138.0947,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","c570c069-0834-4621-8c42-2d6f55913361"
2014-10-09,"Western Australia",-31.98083,120.7694,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","a6d63ef7-d575-44f1-b065-fd41f04d0138"
2016-12-18,"Western Australia",-34.30465,118.72861,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","5c7b653d-237e-422e-a0df-19e449fcc3f3"
2013-03-21,"South Australia",-34.784168,138.586945,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","3123c6f7-aaac-4772-9d7c-acab8b0d2772"
2009-09-02,"South Australia",-32.64361,138.0939,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","0670a666-1cb4-4a62-bf12-3f89a02517f3"
2011-05-01,"South Australia",-33.679722,136.914719,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","be85ef06-cc4e-4a1b-8d45-e67d3730959b"
2008-10-31,"Victoria",-36.45361,141.9833,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","030641da-7904-43a8-bd27-63dbe93adcaf"
2007-10-21,"South Australia",-34.89,138.6367,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d3a5223f-69eb-4244-b955-8c0b65b56405"
2006-11-04,"South Australia",-32.645,138.0922,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","baf10c2c-a767-4f08-b8d3-5ac445dbbdb5"
2010-05-05,"Victoria",-36.98,145.03,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","3efd9517-1544-4098-ba41-f3811cab1541"
2006-02-26,"Western Australia",-33.25111,119.6203,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b97b928a-8d11-4cf7-91e3-f200861becd0"
2005-08-20,"Victoria",-37.63194,144.8494,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","2f24150b-5262-4d84-8e86-7b0d8dbbf10f"
2010-04-18,"South Australia",-35.41111,138.73694,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","65f913c2-e9d9-489a-9fa9-48783c824bd6"
2008-08-08,"Western Australia",-30.31,119.23,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","6075ecaa-e02f-4151-9db8-c7a4c96578c2"
2010-04-11,"Victoria",-36.98,145.03,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b97f7034-6fc9-4f6e-b64e-a52b1037b954"
2011-03-18,"Victoria",-38.103611,145.136673,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","aeb31541-b0c0-4bc3-b857-e504c87e1fa4"
2011-06-15,"South Australia",-34.1175,138.58694,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","6355cabb-a7c8-4293-a7f5-e0650805bd56"
2016-12-03,"Western Australia",-32.07858,122.66785,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b744f026-5979-4633-a467-3d24b08ef3e2"
2017-10-20,"Western Australia",-31.69809,119.83024,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","6e246bc3-c66e-4cab-bf9c-eb4c24f1b156"
2010-05-21,"Victoria",-36.99,145.04,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","15156842-79eb-43d8-ba2a-f2b2966e44f6"
2012-11-30,"South Australia",-35.145828,138.485001,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","66c2a518-a48b-40db-87ad-8bc94744c032"
2007-09-01,"South Australia",-32.645,138.0922,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","0fdc5b13-ee8a-4b13-8e95-e394f9a022a7"
2017-11-09,"Western Australia",-32.08667,123.09472,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ccf482bf-35a2-4e69-96be-2dfbc1dc2a65"
2007-02-20,"Western Australia",-34.385,119.08389,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","9ced42f7-863d-4246-a51d-eaf68141c155"
2004-01-08,"Victoria",-37.69972,144.9103,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","2d5a6fae-a598-4bb3-a8b5-bd6aeab75e85"
2009-09-28,"Western Australia",-30.76,120.1,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","3bde9581-a14c-470a-9087-b465ec4366c6"
2007-09-08,"South Australia",-32.645,138.0922,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","6605dc9c-6d4f-423d-af27-70fe392619d0"
2007-04-13,"Victoria",-37.92445,145.3308,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","9c017c9d-8fb6-48c9-98d2-34961e751472"
2006-10-07,"Victoria",-36.5175,146.2236,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","0fd4a560-ae48-4878-8dc3-eb61b11f3d5b"
2013-01-19,"Victoria",-38.246109,144.44722,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","2f757453-007b-49d9-aa1a-cfb045e1c2a7"
2007-11-22,"South Australia",-32.645,138.0922,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","affec9ed-11e6-4378-8e07-de0d8a3f20a4"
2010-04-06,"Victoria",-36.98,145.03,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","85aa64bc-2ca9-4c3d-89b0-36ad6f700d38"
2006-12-04,"South Australia",-34.9,139.3,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","8edc7ee0-56b5-4b89-b22f-5a302e9c19c4"
2012-09-14,"South Australia",-35.52889,138.6789,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d39f2000-4025-48db-b94a-50c29cace617"
2013-01-23,"Western Australia",-34.883888,118.406937,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","1afb5b78-52bd-4b45-839b-168231d8546b"
2005-06-10,"Western Australia",-32.04139,126.2197,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","e0b7abfd-79f2-4aef-a2e2-e63c5b3ead85"
2017-05-04,"Western Australia",-34.59134,117.8812,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","578321db-a282-40df-b2d7-1da31ba01d1d"
2005-10-25,"Victoria",-36.67528,141.9111,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ce17f4af-a210-48bd-92c6-8be98b2bf049"
2006-09-01,"South Australia",-32.645,138.0922,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b7ead981-3d5f-4a3d-9fe1-9f4b646bf653"
2011-02-10,"South Australia",-35.146111,138.485001,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","46867350-e9c8-4e68-8d1a-d5fa5460d0e0"
2011-06-18,"Victoria",-37.004444,141.736939,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","c5f49a76-ca5b-4483-9f08-d68746821714"
2013-06-09,"South Australia",-35.146111,138.485001,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","bad1aadb-71fc-4d54-9141-16e9b9fc6af9"
2012-11-01,"South Australia",-35.49417,138.9931,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","5ecfa004-1333-45a2-aa17-9fdb5a0aab9a"
2012-12-02,"South Australia",-35.146111,138.485001,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","001e0cf5-ab26-45e0-af81-bb2d678a8671"
2006-06-01,"Victoria",-36.71333,143.28,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","cfbb29bf-605b-409d-af36-ed21fb0e6994"
2012-03-12,"Victoria",-36.805561,143.286392,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","150167d4-8c08-4081-99e3-80508dadcb09"
2014-08-17,"Victoria",-36.96722,144.1433,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ee5960c6-ef93-4c14-81e1-10cb6bad2a9e"
2013-02-04,"South Australia",-35.074718,138.707214,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","84e0f582-f2b7-4379-966c-c57458c6eb36"
2013-01-24,"Western Australia",-34.883888,118.406937,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","89c6e1d9-38ee-4721-a685-843f0692d281"
2013-02-03,"South Australia",-35.146111,138.485001,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","8f77aa11-5f7e-4a53-a912-953765b74032"
2004-05-01,"Western Australia",-34.90417,117.9917,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","e5c6a2dd-e985-4de4-8659-cebe3ca4bb6a"
2014-06-18,"South Australia",-32.65833,138.0947,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","26710a5d-7cad-4d34-8514-33bccd731013"
2007-05-01,"Western Australia",-32.195,126.3025,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d64ad940-71df-4aa3-b350-2782e143211a"
2005-11-21,"South Australia",-35.14584,138.485,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","751234e1-6c50-406b-b7f9-6a811e95eff0"
2006-12-30,"Victoria",-36.71333,143.28,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","53ca4e94-4d88-45aa-b639-ab27554daa04"
2009-10-07,"Western Australia",-33.68,117.23,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","c4fa9bc6-f75e-4b1d-aa44-e22d97248c78"
2008-05-18,"Victoria",-37.10722,143.6308,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","3115250c-8628-4b00-b5cc-a41a6dfff684"
2006-11-14,"South Australia",-32.96667,138.3031,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","cbd0aa31-204b-4a6b-be05-59d81570f596"
2018-05-16,"Western Australia",-32.43433,122.81358,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","3273884d-5874-4d08-a398-7bfc604218ae"
2012-04-17,"South Australia",-34.65528,139.6492,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","0e9f17e7-8c8c-445e-9d87-8b0dd95c25a0"
2014-08-31,"South Australia",-33.0225,137.9992,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","324524f4-3a69-45fe-bdf6-50cbb4f5ad87"
2017-05-04,"Western Australia",-34.59134,117.8812,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d62c5874-873c-4636-a5da-907df209a32a"
2007-07-10,"South Australia",-34.9,139.3,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ac40a642-4369-47ad-9fd0-8b153d30f198"
2012-10-15,"Western Australia",-30.55056,120.01,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","da4aab20-3e4b-4b55-9ecd-5aa96d2bfbe6"
2007-12-03,"South Australia",-35.28722,138.4594,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d7ebfca4-a874-46c5-ba56-b2c1c2afd0bf"
2004-09-13,"Victoria",-37.23861,141.093,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","91204387-0ea2-462d-932e-2635132460a7"
2010-04-06,"Victoria",-36.99,145.05,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","c60dff1f-1ba4-49e9-bbae-f2a476d9d381"
2004-11-18,"Western Australia",-34.45528,116.7814,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","3cb5e0ec-461f-415d-a7d6-fe478834458c"
2017-11-15,"Western Australia",-34.22028,118.62361,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d312706d-76d1-4363-9b58-9d80c4b938e1"
2009-12-21,"South Australia",-34.7825,138.5903,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b8682daf-cc5f-41cc-896e-799bbbd6773a"
2017-02-11,"South Australia",-35.52556,138.69083,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b7923cfb-ac5d-4b72-b3bd-d9aa28b2af94"
2013-04-02,"Western Australia",-32.008888,120.758057,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","088cf2b8-1fc5-4569-bf3d-cd52e9aeb8d0"
2017-11-23,"Western Australia",-34.22028,118.62361,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d01e37ce-84c9-4a0d-8474-927ca9096ed8"
2010-04-26,"Victoria",-36.99,145.04,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","e70c0515-d935-44a3-80ae-6ffa62bd7d94"
2018-01-15,"Western Australia",-32.46247,123.21725,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","68826d10-93ca-4f96-950c-15dd1fba2ba0"
2010-05-12,"Victoria",-36.98,145.03,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","f529ccc4-0c0c-40af-a6da-bbbafd785541"
2009-04-13,"South Australia",-35.12528,138.5267,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","4ace1688-8b82-4ebf-9aed-ba53c237fae9"
2004-04-15,"Western Australia",-32.02278,122.7778,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","dc61d333-7ea6-430f-b1a5-cbf9b3fed029"
2007-02-23,"South Australia",-35.14583,138.485,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","4f264db3-fcbf-41a1-949b-31ab5426117b"
2006-09-09,"South Australia",-35.14584,138.485,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","4c12deb1-e6cd-424c-8137-05ccfb4fd003"
2010-05-11,"Victoria",-37,145.04,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","f00159b8-0b40-48c6-90a6-193f215505bf"
2006-10-04,"South Australia",-34.65528,139.6492,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","32a4c1da-a604-4a06-9417-2abe58c16952"
2009-10-09,"Western Australia",-34.29,117.55,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","a6a161c1-9f5e-4155-85d3-a61d5b949635"
2004-03-14,"South Australia",-35.14584,138.485,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","25dc09d5-19b0-428a-8884-cc143c450663"
2018-09-10,"Western Australia",-34.31652,118.18984,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","30d2b1c3-c791-404a-9895-0cc2e5c03706"
2018-04-27,"Western Australia",-31.69792,119.83059,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","2583fea6-1117-4423-9a44-5ee83cfd0551"
2013-07-24,"South Australia",-33.87722,138.6292,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","80d4fd7a-4351-4e1c-b42c-68609a36c75a"
2004-04-30,"South Australia",-35.76805,136.6642,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","244ab24f-6759-4bc3-85d6-f14d80a2853a"
2010-09-02,"South Australia",-34.03,139.66,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","128937c1-195e-4340-a7f2-e7288acee7d2"
2008-03-15,"Victoria",-38.1,144.05,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d5607d55-f3ef-4b69-93d6-869d11d7c0b9"
2011-04-18,"South Australia",-34.1175,138.58694,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","73a3424d-6ad9-4ba8-b478-13812e64f344"
